"ID","Name","Experiences.Offered","Host.Since","Host.Response.Time","Host.Response.Rate","City","Latitude","Longitude","Property.Type","Room.Type","Accommodates","Bathrooms","Bedrooms","Beds","Bed.Type","Amenities","Price","Security.Deposit","Cleaning.Fee","Minimum.Nights","Number.of.Reviews","Review.Scores.Rating","Review.Scores.Accuracy","Review.Scores.Cleanliness","Review.Scores.Checkin","Review.Scores.Communication","Review.Scores.Location","Review.Scores.Value","Cancellation.Policy","Features"
850228,"IN THE GOTHIC HEART Of Barcelona.","none","2012-12-18","within an hour",100,"Barcelona",41.3811734954473,2.17630869169936,"Apartment","Private room",2,1.5,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",57,100,20,2,195,92,9,9,10,10,10,9,"strict","Host Has Profile Pic,Requires License"
16936560,"Habitación Básica , Acogedora y Cómoda","none","2016-05-11","within an hour",100,"Barcelona",41.380548781631,2.17701754279407,"Apartment","Private room",1,2,1,1,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,First aid kit,Hangers,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",22,NA,NA,1,11,89,10,9,9,10,10,9,"strict","Host Has Profile Pic,Is Location Exact,Requires License"
2684459,"Amazing loft in the Gothic Quarter!","none","2012-04-03","within an hour",100,"Barcelona",41.3824311707901,2.17500730344592,"Loft","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Pets allowed,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",100,150,35,3,16,90,9,9,10,10,9,9,"moderate","Host Has Profile Pic,Host Identity Verified,Requires License,Instant Bookable"
16182785,"Cozy 2BR apartment near Port Vell","none","2016-11-30","within a few hours",100,"Barcelona",41.38048656717,2.17987406088369,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron",99,244,50,4,3,93,10,10,10,10,10,9,"moderate","Host Has Profile Pic,Requires License"
6584891,"Habitación privada con balcón B&B","none","2013-07-05","within an hour",100,"Barcelona",41.3800283747494,2.17760371730038,"Apartment","Private room",2,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Breakfast,Buzzer/wireless intercom,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",65,NA,24,2,32,98,10,10,10,10,10,10,"strict","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
5689405,"Apartment Traginers","none","2015-03-02","within a day",83,"Barcelona",41.3811791648116,2.17888307555303,"Apartment","Entire home/apt",4,1,1,4,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer",117,150,95,3,2,70,8,8,7,8,9,7,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
13160992,"Nice and bright studio in the heart of the city.","none","2016-05-23","within a day",70,"Barcelona",41.3812074387788,2.17829409909399,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Family/kid friendly,Washer,Essentials,translation missing: en.hosting_amenity_50",85,150,NA,1,32,94,10,10,10,10,10,9,"strict","Host Has Profile Pic,Requires License"
13090869,"Double room at Sant Antoni/Raval","none","2015-07-20","within an hour",100,"Barcelona",41.3854866171625,2.17502263905008,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Heating,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Laptop friendly workspace",55,NA,NA,3,5,88,10,10,10,10,9,9,"flexible","Host Has Profile Pic,Host Identity Verified,Requires License"
15825224,"Big Apartment to share in Ramblas","none","2014-09-15","within an hour",100,"Barcelona",41.3815770890853,2.17628002855311,"Timeshare","Entire home/apt",5,1,2,5,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Essentials,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",90,NA,60,2,1,80,6,10,10,10,10,10,"moderate","Host Has Profile Pic,Requires License"
1882279,"NEW !!! •2BDR• Luxury • Heart • Gotico • Level 5★","none","2013-02-04","within an hour",100,"Barcelona",41.3825252349047,2.17571118376968,"Apartment","Entire home/apt",4,2,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",119,200,49,2,96,94,10,10,9,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Requires License,Instant Bookable"
12625300,"centro citta","none","2016-04-23","within an hour",85,"Barcelona",41.383419909611,2.17285667318644,"Condominium","Private room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Dog(s),Heating,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",50,100,15,2,1,100,10,10,10,10,10,10,"strict","Requires License"
10004268,"*GOTIC AREA BRAND NEW DESIGN LOFT*","none","2014-07-27","within an hour",100,"Barcelona",41.3794112818523,2.17922561285613,"Apartment","Entire home/apt",3,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Essentials",100,100,35,3,57,87,10,10,10,9,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Requires License,Instant Bookable"
14345712,"A 200sqm Hidden Oasis in Central Barcelona","none","2013-12-26","within a day",100,"Barcelona",41.3771295440615,2.16712655852451,"Apartment","Entire home/apt",8,3,3,5,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Heating,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",320,400,50,4,8,90,9,9,10,10,9,8,"strict","Host Has Profile Pic,Is Location Exact,Requires License"
512625,"THE WAY WE LIVE ensuite","none","2011-08-27","within a few hours",100,"Barcelona",41.3798611863974,2.16838200539452,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49",47,NA,10,1,220,93,9,9,10,10,9,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
5053669,"LUMINOUS BEDROOM WITH LIVING ROOM","none","2015-01-12","within an hour",100,"Barcelona",41.3850318564656,2.16940954919408,"Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",40,100,NA,4,81,95,10,10,10,10,10,10,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
17550492,"Double room in center of Barcelona","none","2014-02-10","within an hour",100,"Barcelona",41.3786778893899,2.17092635640924,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",45,95,5,2,2,80,10,10,9,9,10,7,"flexible","Host Has Profile Pic,Requires License"
16119150,"SUNNY ROOM IN CITY CENTER","none","2014-07-03","within an hour",100,"Barcelona",41.3792732754989,2.16697973468726,"Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,Pets live on this property,Heating,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace",20,NA,NA,4,1,80,8,6,8,8,8,6,"flexible","Host Has Profile Pic,Is Location Exact,Requires License"
16563363,"Lovely double room in the center","none","2015-06-18","within an hour",100,"Barcelona",41.3791083986868,2.16523662932002,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Heating,Washer,Dryer,First aid kit,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",50,NA,NA,2,3,80,10,10,10,2,2,10,"strict","Host Has Profile Pic,Requires License"
16821333,"Beautiful Duplex Apartment in Barcelona Center","none","2016-05-30","within an hour",96,"Barcelona",41.3800519571218,2.16459893555017,"House","Entire home/apt",4,2,2,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",150,NA,30,2,2,100,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Requires License"
14855911,"Cozy modern loft 25 m2 Central A.C","none","2016-09-01","within an hour",100,"Barcelona",41.3768702191377,2.16556668755032,"Loft","Entire home/apt",2,1,0,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",80,100,30,1,23,89,9,10,10,10,9,9,"strict","Host Has Profile Pic,Requires License"
13217525,"Habitacion en la Rambla","none","2013-06-23","within an hour",100,"Barcelona",41.3798439171185,2.17323005355402,"Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",23,NA,10,2,65,92,10,9,9,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
17862303,"Sunny-room, L'Rambla, Pl'Catalunya","none","2017-03-23","within an hour",100,"Barcelona",41.385451714523,2.1678188348272,"Apartment","Private room",3,1,1,2,"Real Bed","Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",29,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic,Is Location Exact,Requires License,Instant Bookable"
4884320,"Cosy Room with private Balcony","none","2011-08-15","within an hour",100,"Barcelona",41.384704695699,2.16503614530505,"Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Essentials,Shampoo,Lock on bedroom door,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",26,NA,10,2,109,83,9,9,9,9,9,9,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
2003655,"Close to ""Las Ramblas ""","none","2013-11-13","within an hour",100,"Barcelona",41.3813838577789,2.1677772751192,"Bed & Breakfast","Private room",2,1.5,1,1,"Pull-out Sofa","TV,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50",27,NA,6,2,17,94,9,10,10,10,10,10,"moderate","Host Has Profile Pic,Is Location Exact,Requires License"
14379760,"Double Room - CENTER,  Amazing & Peaceful Location","none","2015-07-24","within an hour",100,"Barcelona",41.3805019813764,2.1639810538743,"Apartment","Private room",2,2,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",80,NA,20,2,36,96,9,10,10,10,10,9,"flexible","Host Has Profile Pic,Host Identity Verified,Requires License,Instant Bookable"
12091437,"PURPLE Room","none","2016-03-28","within an hour",100,"Barcelona",41.3779118409906,2.16982488243069,"Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Breakfast,Essentials",20,NA,7,1,57,79,8,8,9,9,9,8,"strict","Host Has Profile Pic,Requires License,Instant Bookable"
10515010,"Luminious apartment next to Ramblas","none","2015-09-03","within an hour",98,"Barcelona",41.3844488000118,2.1673792097081,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hair dryer,Iron",118,100,30,3,9,87,9,10,9,9,10,9,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
9923047,"Appartement 2 pièces","none","2015-12-10","",NA,"Barcelona",41.3832087499082,2.17131342740831,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Hair dryer,Iron,Laptop friendly workspace",54,150,NA,1,4,100,10,9,10,10,9,9,"strict","Host Has Profile Pic,Is Location Exact,Requires License"
1992397,"Gorgeous Room inSunny Centric flat","none","2013-04-07","within a few hours",91,"Barcelona",41.3803869598538,2.16607763128278,"Apartment","Private room",2,1.5,1,1,"Real Bed","Internet,Wireless Internet,Air conditioning,Kitchen,Pets live on this property,Cat(s),Elevator in building,Hot tub,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo",74,100,25,2,43,85,9,8,10,10,10,8,"moderate","Host Has Profile Pic,Requires License"
13718582,"Nice Room in the center of the city","none","2012-11-28","within an hour",91,"Barcelona",41.3830887081006,2.16438571318416,"Apartment","Private room",2,1.5,1,1,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,Heating,Washer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron",16,NA,15,2,29,96,10,10,10,10,10,9,"moderate","Host Has Profile Pic,Is Location Exact,Requires License"
9063480,"One bedroom apartment for 4 people","none","2015-08-30","within an hour",100,"Barcelona",41.3797040471299,2.17086664356296,"Apartment","Entire home/apt",4,1,1,4,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Family/kid friendly,Smoke detector,Fire extinguisher,Essentials,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Private living room,Private entrance",80,300,NA,25,25,83,9,7,10,10,9,8,"flexible","Host Has Profile Pic,Host Identity Verified,Requires License,Instant Bookable"
17383674,"GORGEOUS GOTHIC APARTAMENT BCN","none","2012-03-04","within an hour",100,"Barcelona",41.37802712426,2.17449953999344,"Apartment","Entire home/apt",10,2,4,5,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Hangers",200,200,60,2,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Require Guest Profile Picture,Require Guest Phone Verification"
16923167,"!!LUXURY PENTHOUSE IN THE CENTRE!!!","none","2017-01-24","within an hour",100,"Barcelona",41.3831047893512,2.16397165822817,"Apartment","Entire home/apt",5,2,2,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Breakfast,Elevator in building,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",180,200,100,2,1,100,10,10,10,10,10,8,"strict","Host Has Profile Pic,Requires License,Instant Bookable"
7158599,"ACCOMMODATION CENTER OF BARCELONA","none","2012-01-10","within a day",50,"Barcelona",41.3811964373529,2.16756307736449,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","Wireless Internet,Smoking allowed,Doorman,Family/kid friendly,First aid kit,translation missing: en.hosting_amenity_50",36,90,20,3,24,85,9,9,10,10,10,8,"strict","Host Has Profile Pic,Requires License"
1269089,"Beautiful Ramblas Boqueria 21A (HUTB-013228)","none","2010-06-02","within an hour",100,"Barcelona",41.3792481398144,2.17271215944077,"Apartment","Entire home/apt",5,1,2,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hangers,Hair dryer,Iron",160,200,55,3,32,89,9,10,9,10,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
