"ID","Name","Experiences.Offered","Host.Since","Host.Response.Time","Host.Response.Rate","City","Latitude","Longitude","Property.Type","Room.Type","Accommodates","Bathrooms","Bedrooms","Beds","Bed.Type","Amenities","Price","Security.Deposit","Cleaning.Fee","Minimum.Nights","Number.of.Reviews","Review.Scores.Rating","Review.Scores.Accuracy","Review.Scores.Cleanliness","Review.Scores.Checkin","Review.Scores.Communication","Review.Scores.Location","Review.Scores.Value","Cancellation.Policy","Features"
14589222,"Luxury Room in the heart of London","none","2016-03-07","within a few hours",100,"London",51.4780877053661,-0.206545398248506,"House","Private room",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Breakfast,Indoor fireplace,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",40,300,30,1,4,100,10,10,10,9,10,10,"moderate","Host Has Profile Pic"
17341631,"Double bedroom in Fulham","none","2014-11-03","within an hour",100,"London",51.4728889731693,-0.203600900555387,"Apartment","Private room",2,1,2,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Washer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50",76,NA,40,1,0,NA,NA,NA,NA,NA,NA,NA,"moderate","Host Has Profile Pic"
15895478,"Large en suite bedroom in stunning 4bed house","none","2015-07-29","",NA,"London",51.4997523412602,-0.235519099046429,"House","Private room",2,2,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Smoking allowed,Heating,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",70,NA,10,2,1,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Is Location Exact"
10521191,"DOUBLE ROOM IN NICE FRIENDLY HOUSE","none","2013-03-18","",NA,"London",51.485224686808,-0.223232442877479,"Apartment","Private room",1,2,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Iron,Laptop friendly workspace",29,100,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
4088703,"COSY SMALL DOUBLE BEDROOM","none","2012-09-09","within an hour",100,"London",51.4708392548741,-0.186722611701839,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Hot tub,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron",42,NA,NA,1,95,92,9,9,10,10,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
12734468,"large one bed flat, Shepherds Bush, London W14","none","2016-04-27","within a day",70,"London",51.5019960550074,-0.216579583320124,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",83,NA,NA,1,10,93,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
544824,"A Designer Lux Apartment Super Location Central","none","2011-08-10","within an hour",100,"London",51.4962508426452,-0.229035815525913,"Boutique hotel","Private room",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,Safety card,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private entrance",100,150,40,1,194,92,9,10,9,9,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Instant Bookable,Require Guest Phone Verification"
13781112,"Fantastic double room in modern house","none","2016-03-23","within an hour",100,"London",51.4713370330188,-0.187366034134783,"House","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",58,100,20,2,7,97,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
9527125,"Cosy Victorian 1 bed apartment","none","2015-11-18","within an hour",99,"London",51.5033618241661,-0.233674344820323,"Apartment","Entire home/apt",3,1,1,2,"Real Bed","Internet,Wireless Internet,Kitchen,Free parking on premises,Heating,Essentials,Shampoo,Hangers,Hair dryer,Iron",100,200,35,2,35,94,9,10,10,10,9,10,"strict","Host Has Profile Pic,Is Location Exact,Instant Bookable"
16690354,"Family room with 2doublebeds, tv","none","2017-01-08","within an hour",97,"London",51.5007081789664,-0.230522264002391,"House","Private room",4,3,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Free parking on premises,Smoking allowed,Heating,Family/kid friendly,Essentials,Hangers,Iron,translation missing: en.hosting_amenity_50",85,NA,NA,1,6,80,9,10,10,8,9,8,"flexible","Host Has Profile Pic,Instant Bookable"
16658526,"★ Lovely Apartment in Fulham ★","none","2014-09-23","within a day",96,"London",51.4750871108624,-0.206167930801211,"Apartment","Entire home/apt",6,1.5,2,3,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",130,81,45,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified"
6861039,"Airy and bright flat in Zone 2","none","2011-11-08","",NA,"London",51.530205564917,-0.234296515706149,"House","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Essentials,Shampoo",70,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic,Is Location Exact"
7742194,"Cosy Double studio in Zone 2 Hammersmith (8)","none","2010-08-29","within an hour",80,"London",51.4933113592082,-0.229154108557079,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,translation missing: en.hosting_amenity_49",77,NA,NA,1,7,93,9,10,10,10,10,10,"strict","Host Has Profile Pic,Is Location Exact,Instant Bookable"
16523569,"Two bedroomed flat in Sw6","none","2016-10-12","within an hour",100,"London",51.4723875197126,-0.198347311916647,"Apartment","Entire home/apt",6,1,3,3,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Breakfast,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Private entrance",200,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16913431,"Private duble room with tv","none","2017-01-08","within an hour",97,"London",51.49880768113,-0.228998504516087,"House","Private room",2,3,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Free parking on premises,Smoking allowed,Heating,Family/kid friendly,Washer,Essentials,Iron,translation missing: en.hosting_amenity_50,Private living room,Private entrance",60,NA,NA,1,5,92,9,10,10,9,9,9,"flexible","Host Has Profile Pic"
17433729,"2 double bedroom flat in Parsons Green","none","2015-06-09","within an hour",87,"London",51.4769730421442,-0.205024597354358,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Hangers,Private entrance",99,100,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"moderate","Host Has Profile Pic,Is Location Exact,Instant Bookable"
3671248,"West London Garden Flat near Notting Hill","none","2012-06-08","within a few hours",100,"London",51.5042571187796,-0.218644892434604,"Apartment","Entire home/apt",3,2,2,2,"Real Bed","Wireless Internet,Kitchen,Family/kid friendly,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Laptop friendly workspace",120,300,50,3,44,93,9,10,10,10,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
9037515,"Split Level Studio-clean-South Kens","none","2015-03-31","within an hour",100,"London",51.4955364541987,-0.177368442923646,"Other","Entire home/apt",4,1,0,2,"Real Bed","TV,Wireless Internet,Kitchen,Doorman,Buzzer/wireless intercom,Heating,Family/kid friendly,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,Hangers",100,700,80,3,5,80,9,8,9,9,10,8,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
15726550,"1 bedroom flat in South Kensington/Chelsea","none","2014-08-24","within a day",100,"London",51.4929496665058,-0.171462850569894,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Hair dryer,Iron",104,NA,10,2,4,100,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified"
14242686,"Double Room in Notting Hill (WiFi, Gym, Breakfast)","none","2016-04-20","within an hour",90,"London",51.5101480838341,-0.200325798661908,"Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Gym,Breakfast,Elevator in building,Heating,Washer,Dryer,Smoke detector,First aid kit,Safety card,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",42,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Is Location Exact"
4571626,"Gorgeous 2BD house & garden in W10","none","2012-12-31","within an hour",100,"London",51.5184595517271,-0.223321113977735,"House","Entire home/apt",4,1,2,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets allowed,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Fire extinguisher",120,NA,NA,2,4,100,10,9,10,10,10,9,"flexible","Host Has Profile Pic,Is Location Exact"
7592855,"Amazing Flat in South Kensington","none","2015-01-27","",NA,"London",51.491572911506,-0.176468512628891,"Apartment","Shared room",4,1,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Elevator in building,Indoor fireplace,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo",160,600,40,1,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
9295280,"Sunny Double Bedroom and Loft Study","none","2015-11-05","within a few hours",100,"London",51.4859728131964,-0.1838431873169,"House","Private room",1,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Cat(s),Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",70,NA,60,2,2,100,10,10,10,10,10,10,"strict","Host Has Profile Pic,Is Location Exact"
4058050,"Big double room near Portobello Rd","none","2014-09-07","within a day",100,"London",51.5161726237109,-0.216977727251436,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Heating,Family/kid friendly,Essentials",65,NA,15,1,5,100,10,10,10,10,10,10,"flexible","Host Has Profile Pic"
17528138,"1 Bedroom Chelsea&Kensington Apartment","none","2014-07-08","within an hour",100,"London",51.4936878288028,-0.164744484667588,"Apartment","Entire home/apt",3,1,1,2,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Hot tub,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron",85,150,20,1,0,NA,NA,NA,NA,NA,NA,NA,"moderate","Host Has Profile Pic,Host Identity Verified,Instant Bookable"
16612221,"Charming Studio in Kensington","none","2011-12-08","within an hour",100,"London",51.4875026019859,-0.174956034175907,"House","Entire home/apt",2,1,0,1,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",110,85,51,1,8,93,10,10,10,9,9,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
17524988,"2 Bedroom Apartment","none","2017-02-11","within a day",78,"London",51.4834738570513,-0.186645422600243,"Apartment","Entire home/apt",6,2,2,3,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Free parking on premises,Pets allowed,Indoor fireplace,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",135,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic,Host Identity Verified"
10149590,"*Special Offer* Designed Modern Kensington Flat","none","2015-12-21","within an hour",96,"London",51.4930457236206,-0.190745156944804,"Apartment","Entire home/apt",4,1,0,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",110,400,35,1,1,80,10,10,10,10,10,10,"strict","Host Has Profile Pic,Host Identity Verified,Instant Bookable"
16059965,"Kensington Soul","none","2012-04-12","within an hour",99,"London",51.4964895636474,-0.197008879426259,"Apartment","Entire home/apt",6,1.5,2,2,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",215,500,95,2,5,92,10,10,10,10,9,8,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
1307593,"Bright apartment Notting Hill","none","2011-04-06","within a few hours",100,"London",51.5186486136439,-0.210353396115596,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials",78,300,30,4,12,95,10,9,10,10,10,9,"strict","Host Has Profile Pic,Is Location Exact"
10296630,"Earls Court","none","2015-09-04","within a day",72,"London",51.4967847246229,-0.196275726842319,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,Essentials,24-hour check-in",65,NA,20,3,4,90,9,8,10,10,10,9,"flexible","Host Has Profile Pic,Is Location Exact"
16079251,"Beautiful, Stylish 2BR in the Heart of Chelsea","none","2016-11-17","within an hour",100,"London",51.4869394818001,-0.16150714771086,"Apartment","Entire home/apt",4,1,2,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",130,350,55,3,1,100,8,10,10,10,10,8,"moderate","Host Has Profile Pic,Is Location Exact,Instant Bookable"
7571410,"King Bedroom in South Kensington!","none","2015-07-27","",NA,"London",51.4917263359146,-0.189271483650434,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Essentials,Shampoo",70,200,20,7,1,100,8,10,10,10,8,8,"strict","Host Has Profile Pic,Is Location Exact"
661179,"Nice 2 bedroom apartment Kensington","none","2012-06-14","within an hour",100,"London",51.4979175262033,-0.208001565103106,"Apartment","Entire home/apt",6,1,2,5,"Real Bed","Cable TV,Wireless Internet,Wheelchair accessible,Kitchen,Heating,Family/kid friendly,Washer,Dryer",207,225,NA,3,2,90,10,9,7,9,7,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
15881029,"Charming flat in Notting Hill (PineHurst)","none","2012-02-14","within a day",90,"London",51.5140830520088,-0.200784830799788,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron",90,500,60,3,2,80,9,10,10,10,10,7,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
7492810,"Modern & Spacious 3BR in Cadogan SQ","none","2014-08-21","within an hour",100,"London",51.4956783665552,-0.15837342909299,"Apartment","Entire home/apt",5,2.5,3,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Private entrance",299,180,75,3,13,95,9,10,10,10,10,10,"strict","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
1712506,"Modern 2 bedroom & 2bath in Chelsea","none","2013-09-24","within a few hours",100,"London",51.4868036908279,-0.180267871678199,"Apartment","Entire home/apt",4,2,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials",135,NA,30,2,43,97,10,9,10,10,10,10,"strict","Host Is Superhost,Host Has Profile Pic,Is Location Exact"
